Fuel Type Code,Station Name,Street Address,City,State,ZIP,Station Phone,Groups With Access Code,Access Days Time,EV Network,Latitude,Longitude,Status Code
ELEC,CITY HALL CITY HALL 2,222 E 9th St,Lockport,IL,60441,888-758-4389,Public,24 hours daily,ChargePoint Network,41.589785,-88.055272,E
ELEC,Belle Tire,4801 hoffman blvd,hoffman estates,IL,60192,866-816-7584,Public,24 hours daily,EV Connect,42.06908,-88.194835,E
ELEC,OSF SCMC EV1 SCMC 1,882 S 5th St,Princeton,IL,61356,888-758-4389,Public,24 hours daily,ChargePoint Network,41.36611,-89.455909,E
ELEC,DISTRICT 214 WHS 3,900 South Elmhurst Road,Wheeling,IL,60090,888-758-4389,Public,24 hours daily,ChargePoint Network,42.127136,-87.937456,E
ELEC,TARGET T1879 STATION 2,4433 S Pulaski Road,Chicago,IL,60638,888-758-4389,Public,Mon 7:00am - 12:00am; Tue 7:00am - 12:00am; Wed 7:00am - 12:00am; Thu 7:00am - 12:00am; Fri 7:00am - 12:00am; Sat 7:00am - 12:00am; Sun 7:00am - 12:00am,ChargePoint Network,41.813262,-87.72217,E
ELEC,TARGET T3871 STATION 1,4433 S Pulaski Road,Chicago,IL,60638,888-758-4389,Public,Mon 7:00am - 12:00am; Tue 7:00am - 12:00am; Wed 7:00am - 12:00am; Thu 7:00am - 12:00am; Fri 7:00am - 12:00am; Sat 7:00am - 12:00am; Sun 7:00am - 12:00am,ChargePoint Network,41.813259,-87.722241,E
ELEC,PAULY TOYOTA CT4020 STATION,1035 South Illinois Route 31,Crystal Lake,IL,60014,888-758-4389,Public,24 hours daily,ChargePoint Network,42.212845,-88.285758,E
ELEC,LIFT BUILDING DC CHARGER,113 S 17th St,Mattoon,IL,61938,888-758-4389,Public,24 hours daily,ChargePoint Network,39.482021,-88.375716,E
ELEC,Haymakers - Tesla Supercharger,1700  W Jefferson St,Springfield,IL,62702,877-798-3752,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,Tesla,39.80705753,-89.68194744,E
ELEC,DISTRICT 214 WHS 2,900 S Elmhurst Rd,Wheeling,IL,60090,888-758-4389,Public,24 hours daily,ChargePoint Network,42.126986,-87.93775,E
ELEC,WATER ST LOT WATER STREET,208 N Water St,Wilmington,IL,60481,888-758-4389,Public,24 hours daily,ChargePoint Network,41.308995,-88.147631,E
ELEC,FORTS TOYOTA LOT,120 Radio City Dr,North Pekin,IL,61554,888-758-4389,Public,24 hours daily,ChargePoint Network,40.624106,-89.620085,E
ELEC,DISTRICT 214 RMHS 3,2901 Central Rd,Rolling Meadows,IL,60008,888-758-4389,Public,24 hours daily,ChargePoint Network,42.065829,-88.015908,E
ELEC,DISTRICT 214 RMHS 2,2901 Central Rd,Rolling Meadows,IL,60008,888-758-4389,Public,24 hours daily,ChargePoint Network,42.065822,-88.015751,E
ELEC,LIFT BUILDING AC CHARGER,113 S 17th St,Mattoon,IL,61938,888-758-4389,Public,24 hours daily,ChargePoint Network,39.481989,-88.375683,E
ELEC,Napleton's Schaumburg Buick GMC,100 W Golf Rd,Schaumburg,IL,60195,866-816-7584,Public,24 hours daily,EV Connect,42.049922,-88.082214,E
ELEC,TARGET T0957 STATION 1,50 E North Ave,Villa Park,IL,60181,888-758-4389,Public,Mon 7:00am - 12:00am; Tue 7:00am - 12:00am; Wed 7:00am - 12:00am; Thu 7:00am - 12:00am; Fri 7:00am - 12:00am; Sat 7:00am - 12:00am; Sun 7:00am - 12:00am,ChargePoint Network,41.906736,-87.978306,E
ELEC,TARGET T0957 STATION 2,50 E North Ave,Villa Park,IL,60181,888-758-4389,Public,Mon 7:00am - 12:00am; Tue 7:00am - 12:00am; Wed 7:00am - 12:00am; Thu 7:00am - 12:00am; Fri 7:00am - 12:00am; Sat 7:00am - 12:00am; Sun 7:00am - 12:00am,ChargePoint Network,41.906678,-87.978258,E
ELEC,County Market - Tesla Supercharger,1501 S Dirksen Parkway,Springfield,IL,62703,877-798-3752,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,Tesla,39.787281,-89.606947,E
ELEC,VIKING CHARGE 1 CHARGE 1,1 Mike's Way,Bloomington,IL,61705,888-758-4389,Public,24 hours daily,ChargePoint Network,40.419115,-88.902667,E
ELEC,CITY OF ELGIN CITY HALL # 2,100 Douglas Ave,Elgin,IL,60120,888-758-4389,Public,24 hours daily,ChargePoint Network,42.038626,-88.284276,E
ELEC,"CCSIP PROP, INC DOG PARK",320 Whitney Blvd,Belvidere,IL,61008,888-758-4389,Public,24 hours daily,ChargePoint Network,42.257483,-88.839409,E
ELEC,Gjovik Chevrolet-Buick-GMC,2780 East Route 34,SANDWICH,IL,60548,866-816-7584,Public,24 hours daily,EV Connect,41.64875,-88.584793,E
ELEC,Valley Lo Towers II,1910 Chestnut Avenue,Glenview,IL,60025,888-998-2546,Public,24 hours daily,Blink Network,42.0878929,-87.806762,E
ELEC,50 NWP,50 Northwest Point Boulevard,Elk Grove Village,IL,60007,888-998-2546,TEMPORARILY UNAVAILABLE (Public),24 hours daily,Blink Network,42.0338489,-87.9831644,T
ELEC,Farmington Lakes,2002 Farmington Lakes Dr.,Oswego,IL,60543,888-998-2546,Public,24 hours daily,Blink Network,41.7085257,-88.3130349,E
ELEC,Optima Lakeview,3478 North Broadway,Chicago,IL,60657,888-998-2546,Public,24 hours daily,Blink Network,41.9450504,-87.6465576,E
ELEC,530206 : 333 West Wacker Drive,333 West Wacker Drive,Chicago,IL,60606,888-998-2546,Public,24 hours daily,Blink Network,41.886053,-87.6359543,E
ELEC,"430203  BMIRF 805, LLC",805 North LaSalle Drive,Chicago,IL,60610,888-998-2546,Public,24 hours daily,Blink Network,41.8968325,-87.6323311,E
ELEC,IHMVCU,2500 River Drive,Moline,IL,61265,888-998-2546,Public,24 hours daily,Blink Network,41.5134365,-90.499908,E
ELEC,530210  University of Chicago Booth School of Business - Harper Center,5807 South Woodlawn Avenue,Chicago,IL,60637,888-998-2546,Public,24 hours daily,Blink Network,41.7891387,-87.5954555,E
ELEC,The Retreat at Seven Bridges,6690 Double Eagle Drive,Woodridge,IL,60517,888-998-2546,Public,24 hours daily,Blink Network,41.7635984,-88.071181,E
ELEC,Kelmscott Parking Garage,145 Morris Lane,Lake Forest,IL,60045,888-998-2546,Public,24 hours daily,Blink Network,42.2604983,-87.8429435,E
ELEC,Reserve at Glenview - 1st Floor,195 Waukegan Road,Glenview,IL,60025,888-998-2546,Public,24 hours daily,Blink Network,42.0579071,-87.7983116,E
ELEC,Reserve at Glenview - 2nd floor,195 Waukegan Road,Glenview,IL,60025,888-998-2546,TEMPORARILY UNAVAILABLE (Public),24 hours daily,Blink Network,42.0579071,-87.7983116,T
ELEC,Reserve at Glenview - 3rd Floor,195 Waukegan Road,Glenview,IL,60025,888-998-2546,Public,24 hours daily,Blink Network,42.0579071,-87.7983116,E
ELEC,ABM - Napleton River Oaks Cadillac,1777 1/2 River Oaks Drive,Calumet City,IL,60409,888-998-2546,TEMPORARILY UNAVAILABLE (Public),24 hours daily,Blink Network,41.600263,-87.5676355,T
ELEC,530208  University of Chicago Booth School of Business - Gleacher Center,450 North Cityfront Plaza Drive,Chicago,IL,60611,888-998-2546,Public,24 hours daily,Blink Network,41.8896871,-87.6222251,E
ELEC,430205  Eugenie Terrace on the Park - North Extension,1730 N Clark St,Chicago,IL,60614,888-998-2546,Public,24 hours daily,Blink Network,41.9137578,-87.633797,E
ELEC,Senior Flexonics - Bartlett,300 E Devon Ave,Bartlett,IL,60103,888-998-2546,Public,24 hours daily,Blink Network,41.9892119,-88.1782229,E
ELEC,Vail Avenue Garage - Permit Parking,22 S. Vail Avenue,Arlington  Heights,IL,60005,888-998-2546,Public,24 hours daily,Blink Network,42.081821186943,-87.984640648479,E
ELEC,HP2,650 Elm Place,Highland Park,IL,60035,888-998-2546,Public,24 hours daily,Blink Network,42.1868767,-87.8034459,E
ELEC,UIC Parking Services Lot 9,501 South Morgan Street,Chicago,IL,60612,888-998-2546,Public,24 hours daily,Blink Network,41.8748062,-87.6507875,E
ELEC,The Quin,2450 Plum Grove Rd.,Schaumburg,IL,60173,888-998-2546,Public,24 hours daily,Blink Network,42.0734314,-88.053757,E
ELEC,Downers Grove RBO,1400 Opus Place,Downers Grove,IL,60515,888-998-2546,Public,24 hours daily,Blink Network,41.8301728,-88.0236974,E
ELEC,Main Location,108 Gateway Commerce Center Drive North,Edwardsville,IL,62025,888-998-2546,Public,24 hours daily,Blink Network,38.7838407,-90.0411804,E
ELEC,The Elaine,1000 Skokie Boulevard,Northbrook,IL,60062,888-998-2546,Public,24 hours daily,Blink Network,42.125164,-87.783764,E
ELEC,Riverside Foods,48 East Burlington Street,Riverside,IL,60546,888-998-2546,Public,24 hours daily,Blink Network,41.82885,-87.8174,E
ELEC,DPC EV CHARGE location,21601 West Field Court,Deer Park,IL,60010,888-998-2546,Public,24 hours daily,Blink Network,42.1568449,-88.0550516,E
ELEC,The Boler Company / Galvin HQ,2021 Parkside Drive,Schaumburg,IL,60193,888-998-2546,Public,24 hours daily,Blink Network,42.0911019,-88.0570161,E
ELEC,Dash Downers Grove IL,926 Maple Avenue,Downers Grove,IL,60515,888-998-2546,Public,24 hours daily,Blink Network,41.79231425045121,-88.0080480451492,E
ELEC,Barrington Pointe,2300 North Barrington Road,Hoffman Estates,IL,60169,888-998-2546,Public,24 hours daily,Blink Network,42.0637932,-88.1456841,E
ELEC,Greenspoint I,2800 West Higgins Road,Hoffman Estates,IL,60169,888-998-2546,Public,24 hours daily,Blink Network,42.0649635,-88.1511724,E
ELEC,Greenspoint III,2895 Greenspoint Parkway,Hoffman Estates,IL,60010,888-998-2546,Public,24 hours daily,Blink Network,42.0641908,-88.1505707,E
ELEC,360 W Butterfield Rd. Suite 280,360 West Butterfield Road,Elmhurst,IL,60126,888-998-2546,TEMPORARILY UNAVAILABLE (Public),24 hours daily,Blink Network,41.8636742,-87.9505099,T
ELEC,Apex Clean Energy - Hoopeston Wind,36882 N 770 East Rd.,Rossville,IL,60963,888-998-2546,TEMPORARILY UNAVAILABLE (Public),24 hours daily,Blink Network,40.3941554,-87.7984643,T
ELEC,Evo Union Park,1454 W Randolph St,Chicago,IL,60607,888-998-2546,Public,24 hours daily,Blink Network,41.8849841,-87.6640729,E
ELEC,CITY OF ELGIN CENTRE LVL 1 #2,101-117 Symphony Way,Elgin,IL,60120,888-758-4389,Public,24 hours daily,ChargePoint Network,42.040224,-88.28506,E
ELEC,CHARGEPOINT PMC PRINCIPAL MFG1S,2800 S 19th Ave,Broadview,IL,60155,888-758-4389,Public,Mon 12:00am - 12:00am; Tue 12:00am - 12:00am; Wed 12:00am - 12:00am; Thu 12:00am - 12:00am; Fri 12:00am - 12:00am; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,ChargePoint Network,41.85269,-87.855327,E
ELEC,CHARGEPOINT PMC PRINCIPAL MFG2N,2800 S 19th Ave,Broadview,IL,60155,888-758-4389,Public,Mon 12:00am - 12:00am; Tue 12:00am - 12:00am; Wed 12:00am - 12:00am; Thu 12:00am - 12:00am; Fri 12:00am - 12:00am; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am,ChargePoint Network,41.852718,-87.855334,E
ELEC,Plainfield,"16140 S LINCOLN HWY,",PLAINFIELD,IL,60586,866-816-7584,Public,24 hours daily,EV Connect,41.58929,-88.182869,E
ELEC,Oak Lawn,9440 South Cicero Ave,Oak Lawn,IL,60453,866-816-7584,Public,24 hours daily,EV Connect,41.720798,-87.741604,E
ELEC,Oregon Area Chamber of Commerce Parking Lot,122 North 4th Street,Oregon,IL,61061,888-998-2546,Public,24 hours daily,Blink Network,42.015489,-89.333273,E
ELEC,1212 Farrell Rd,1212 Farrell Rd,Lockport,IL,60441,888-998-2546,TEMPORARILY UNAVAILABLE (Public),24 hours daily,Blink Network,41.58644180230485,-88.02481903210246,T
ELEC,ABT ELECTRONICS SOUTH WAREHOUSE,502 Zenith Dr,Glenview,IL,60025,888-758-4389,Public,24 hours daily,ChargePoint Network,42.074254,-87.863283,E
ELEC,201 W 10th Street,201 W 10th Street,Lockport,IL,60441,888-998-2546,Public,24 hours daily,Blink Network,41.588540772247285,-88.05912221675791,E
ELEC,723 S. State Street,723 S. State Street,Lockport,IL,60441,888-998-2546,Public,24 hours daily,Blink Network,41.59095901779226,-88.05707068977442,E
ELEC,ILLINI CHARGING E-15 EV 3,504 E Pennsylvania Ave,Champaign,IL,61820,888-758-4389,Public,24 hours daily,ChargePoint Network,40.100355,-88.232207,E
ELEC,ILLINI CHARGING E-15 EV 5,504 E Pennsylvania Ave,Champaign,IL,61820,888-758-4389,Public,24 hours daily,ChargePoint Network,40.100366,-88.232332,E
ELEC,ILLINI CHARGING E-15 EV 7,504 E Pennsylvania Ave,Champaign,IL,61820,888-758-4389,Public,24 hours daily,ChargePoint Network,40.100376,-88.232406,E
ELEC,ILLINI CHARGING E-15 EV 4,504 E Pennsylvania Ave,Champaign,IL,61820,888-758-4389,Public,24 hours daily,ChargePoint Network,40.100354,-88.232222,E
ELEC,ILLINI CHARGING E-15 EV 8,504 E Pennsylvania Ave,Champaign,IL,61820,888-758-4389,Public,24 hours daily,ChargePoint Network,40.100366,-88.232252,E
ELEC,ILLINI CHARGING E-15 EV 1,504 E Pennsylvania Ave,Champaign,IL,61820,888-758-4389,Public,24 hours daily,ChargePoint Network,40.100372,-88.232121,E
ELEC,ILLINI CHARGING E-15 EV 2,504 E Pennsylvania Ave,Champaign,IL,61820,888-758-4389,Public,24 hours daily,ChargePoint Network,40.100354,-88.232177,E
ELEC,ILLINI CHARGING E-15 EV 6,504 E Pennsylvania Ave,Champaign,IL,61820,888-758-4389,Public,24 hours daily,ChargePoint Network,40.100373,-88.232241,E
ELEC,Zeigler Cadillac of Lincolnwood Dealership,7373 N Cicero Ave,Lincolnwood,IL,60712,866-816-7584,Public,24 hours daily,EV Connect,42.014911,-87.746924,E
ELEC,937 S. Hamilton St.,937 S. Hamilton St.,Lockport,IL,60441,888-998-2546,Public,24 hours daily,Blink Network,41.58836454822687,-88.05670228977455,E
ELEC,Cadillac Of Naperville,1507 W Ogden Ave,Naperville,IL,60540,866-816-7584,Public,24 hours daily,EV Connect,41.775546,-88.187287,E
ELEC,201 W 2nd Street,201 W 6th Street,Lockport,IL,60441,888-998-2546,TEMPORARILY UNAVAILABLE (Public),24 hours daily,Blink Network,41.59728,-88.056246,T
ELEC,WOOD DALE LIB. STATION 1,520 N Wood Dale Rd,Wood Dale,IL,60191,888-758-4389,Public,24 hours daily,ChargePoint Network,41.971086,-87.979554,E
ELEC,Al Piemonte Buick GMC,364 W Grand Ave,Elmhurst,IL,60126,888-998-2546,Public,24 hours daily,Blink Network,41.93030185299256,-87.95203816122947,E
ELEC,Optima Verdana,1210 Central Avenue,Wilmette,IL,60091,888-998-2546,Public,24 hours daily,Blink Network,42.07672843101564,-87.70939788735089,E
ELEC,WRD KIA JOLIET ABB STATION 1,2525 W Jefferson St,Joliet,IL,60435,888-758-4389,Public,24 hours daily,ChargePoint Network,41.522633,-88.145813,E
ELEC,THE STATION LAC THE STATION LAC,207 5th St,Lacon,IL,61540,888-758-4389,Public,24 hours daily,ChargePoint Network,41.025303,-89.411818,E
ELEC,ELGIN HYUNDAI SERVICE AREA,1200 E Chicago St,Elgin,IL,60120,888-758-4389,TEMPORARILY UNAVAILABLE (Public),24 hours daily,ChargePoint Network,42.031588,-88.24345,T
ELEC,ELGIN HYUNDAI SALES AREA,1200 E Chicago St,Elgin,IL,60120,888-758-4389,Public,24 hours daily,ChargePoint Network,42.031627,-88.243439,E
ELEC,Steve Schmitt of Litchfield,1 Galaxy Lane,Litchfield,IL,62056,888-998-2546,Public,24 hours daily,Blink Network,39.1765,-89.67713,E
ELEC,218 MADISON PDOP NORTH,218 Madison Street,Oak Park,IL,60302,888-758-4389,Public,24 hours daily,ChargePoint Network,41.880274,-87.780877,E
ELEC,218 MADISON PDOP SOUTH,218 Madison Street,Oak Park,IL,60302,888-758-4389,Public,24 hours daily,ChargePoint Network,41.880219,-87.780862,E
ELEC,Chase Bank - 4653 W Higgins Road,4653 W Higgins Rd,Hoffman Estates,IL,60192,877-455-3833,Public,24 hours daily,eVgo Network,42.07482,-88.19281,E
ELEC,Castle Chevrolet North,175 North Arlington Heights Road,Elk Grove Village,IL,60007,888-998-2546,Public,24 hours daily,Blink Network,42.03002980449746,-87.98588668391645,E
ELEC,Ken Nelson Auto Group,1100 NORTH GALENA,DIXON,IL,61021,866-816-7584,Public,24 hours daily,EV Connect,41.857644,-89.49044,E
ELEC,Gain Renewable Services Inc.,2505 S Finley,Lombard,IL,60148,312-770-0571,Public,Contact site for information,AMPUP,41.83908745,-88.02471486,E
ELEC,WELDCOA,335 E Sullivan Rd,Aurora,IL,60505,630-806-2000,Public,Contact site for information,AMPUP,41.79,-88.31,E
ELEC,ITW Hi-Cone,1140 Bryn Mawr Ave,Itasca,IL,60143,,Private,Contact site for information,AMPUP,41.98,-88.03,E
ELEC,Chase Bank - 9540 S Roberts Rd,9540 S Roberts Rd,Hickory Hills,IL,60457,877-455-3833,Public,24 hours daily,eVgo Network,41.716721,-87.8184746,E
ELEC,GRANDOHIO CONDO STATION 1,211 East Ohio Street,Chicago,IL,60611,888-758-4389,Public,24 hours daily,ChargePoint Network,41.891997,-87.621655,E
ELEC,GRANDOHIO CONDO STATION 2,211 East Ohio Street,Chicago,IL,60611,888-758-4389,Public,24 hours daily,ChargePoint Network,41.892043,-87.621646,E
ELEC,Lake Bluff Elementary School District 65,121 East Sheridan Place,Lake Bluff,IL,60044,888-998-2546,Public,Mon 6:00am - 11:00pm; Tue 6:00am - 11:00pm; Wed 6:00pm - 11:00pm; Thu 6:00pm - 11:00pm; Fri 6:00am - 11:00pm; Sat 6:00am - 11:00pm; Sun 6:00pm - 11:00pm,Blink Network,42.27541,-87.8445158076104,E
ELEC,"CircleK - Champaign, IL",3604 N Mattis Ave,Champaign,IL,61822,833-505-2291,Public - Credit card at all times,24 Hours Daily,CIRCLE_K,40.15849,-88.2769,E
ELEC,WINNETKA PINE & BIRCH,864 Pine Street,Winnetka,IL,60093,888-758-4389,Public,24 hours daily,ChargePoint Network,42.107762,-87.736681,E
ELEC,Wally's - Tesla Supercharger,1 Holiday Rd,Pontiac,IL,61764,877-798-3752,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,Tesla,40.870769,-88.668519,E
ELEC,Meijer - Tesla Supercharger,990 N Kinzie Ave,Bradley,IL,60915,877-798-3752,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,Tesla,41.159727,-87.849068,E
ELEC,Best Western Plus Centralia Hotel & Suites,8145 Jolliff Bridge Rd,Centralia,IL,62801,618-918-2559,Public - Call ahead,24 hours daily,Non-Networked,38.535095,-89.157058,E
ELEC,Farmers Market,212 South Division Avenue,Polo,IL,61064,888-998-2546,Public,24 hours daily,Blink Network,41.98454537187724,-89.57863227386109,E
ELEC,IBEW LOCAL 34 IBEW LOCAL 34,4322 South Ricketts Avenue,Bartonville,IL,61607,888-758-4389,Public,24 hours daily,ChargePoint Network,40.636659,-89.665515,E
ELEC,"Best Western - Mattoon, IL",1416 Broadway Ave,Mattoon,IL,61938,201-939-2309,Public,24 hours daily; for guests only,TURNONGREEN,39.48295,-88.37203,E
ELEC,Chicago - G.Schmitz,1089 Rock Road Ln,East Dundee,IL,60118,218-939-2311,Public,24 hours daily,TURNONGREEN,42.0898,-88.24391,E
ELEC,Case-Halstead Library,571 Franklin St,Carlyle,IL,62231,618-594-5210,Public - Credit card at all times,24 hours daily,Non-Networked,38.6105145450628,-89.3650107932103,E
ELEC,Highland Town Square,914 Main St,Highland,IL,62249,618-654-9891,Public - Credit card at all times,24 hours daily,Non-Networked,38.7394850505854,-89.6794652296048,E
ELEC,Victory Lane Ford,903 Old Route 66 N,Litchfield,IL,62056,217-324-3965,Public - Credit card at all times,24 hours daily,Non-Networked,39.180533,-89.666147,E
ELEC,Johnson Automotive,601 W Oak St,Fairbury,IL,61739,815-692-4015,Public - Credit card at all times,"8am-6pm M-F, 8am-1pm Sat",Non-Networked,40.743596,-88.521121,E
ELEC,NORTHWESTERN ERIE GARAGE 2,321 E Erie St,Chicago,IL,60611,888-758-4389,Public,24 hours daily,ChargePoint Network,41.893813,-87.619448,E
ELEC,NORTHWESTERN ERIE GARAGE 1,328 E Ontario St,Chicago,IL,60611,888-758-4389,Public,24 hours daily,ChargePoint Network,41.893823,-87.61955,E
ELEC,NORTHWESTERN HURON GARAGE 1,222 E Huron St,Chicago,IL,60611,888-758-4389,Public,24 hours daily,ChargePoint Network,41.895335,-87.622092,E
ELEC,NORTHWESTERN HURON GARAGE 2,231 E Huron St,Chicago,IL,60611,888-758-4389,Public,24 hours daily,ChargePoint Network,41.895343,-87.62198,E
ELEC,D'ARCY HYUNDAI D'ARCY-DC-2,2000 Essington Rd,Joliet,IL,60435,888-758-4389,Public,24 hours daily,ChargePoint Network,41.558468,-88.160716,E
ELEC,GREEN AUTO FRONT CHARGE 2,601 W Stanford Ave,Springfield,IL,62704,888-758-4389,Public,24 hours daily,ChargePoint Network,39.765701,-89.661413,E
ELEC,Oak Lawn,4850 West 95th Street,Oak Lawn,IL,60453,888-998-2546,Public,Mon 6:00am - 6:00pm; Tue 6:00am - 6:00pm; Wed 6:00am - 6:00pm; Thu 6:00am - 6:00pm; Fri 6:00am - 6:00pm; Sat 6:00am - 6:00pm; Sun 6:00am - 6:00pm,Blink Network,41.72045042364434,-87.74293851651832,E
ELEC,FULTON WEST FULTON WEST 1,323 N. Ada Street,Chicago,IL,60607,888-758-4389,Public,24 hours daily,ChargePoint Network,41.887414,-87.660476,E
ELEC,Ashland & Roosevelt,1220 S Ashland Ave.,Chicago,IL,60608,877-455-3833,Public,24 hours daily,eVgo Network,41.865293,-87.667669,E
ELEC,McGrath Acura of Morton Grove,9105 Waukegan Road,Morton Grove,IL,60053,888-998-2546,Public,24 hours daily,Blink Network,42.045803,-87.798794,E
ELEC,LAVIN FAMILY PAVILION,259 East Erie Street,Chicago,IL,60611,888-998-2546,Public,24 hours daily,Blink Network,41.89385898511089,-87.62094227386474,E
ELEC,Gustafson Ford,320 W First St,Kewanee,IL,61443,309-852-2107,Public,24 hours daily,Non-Networked,41.2436922685255,-89.92842448445603,E
ELEC,Bob Linsday Acura,7500 North Allen Road,Peoria,IL,61614,888-998-2546,Public,24 hours daily,Blink Network,40.778875,-89.630637,E
ELEC,CCPD - JSM STATION 1,509 East Healey Street,Champaign,IL,61820,888-758-4389,Public,24 hours daily,ChargePoint Network,40.110985,-88.230825,E
ELEC,CCPD - JSM STATION 2,509 East Healey Street,Champaign,IL,61820,888-758-4389,Public,24 hours daily,ChargePoint Network,40.110982,-88.23087,E
ELEC,Freeport Ford,555 W Meadows Dr,Freeport,IL,61032,866-816-7584,TEMPORARILY UNAVAILABLE (Public),24 hours daily,EV Connect,42.275913,-89.626595,T
ELEC,City of Rock Island,304 17th Street,Rock Island,IL,61201,888-998-2546,Public,24 hours daily,Blink Network,41.50921222801175,-90.57665276387014,E
ELEC,7Charge - Chicago,3743 S Archer Ave,Chicago,IL,60609,844-711-2474,Public,24 hours daily,7CHARGE,41.82512,-87.68524,E
ELEC,MILLER PARK MILLER PARK 1,1020 South Morris Avenue,Bloomington,IL,61701,888-758-4389,Public,24 hours daily,ChargePoint Network,40.46735,-89.004479,E
ELEC,Napleton River Oaks Cadillac,1777 1/2 RIVER OAKS DRIVE,CALUMET CITY,IL,60409,866-816-7584,Public,Mon 8:00am - 6:30pm; Tue 8:00am - 6:30pm; Wed 8:00am - 6:30pm; Thu 8:00am - 6:30pm; Fri 8:00am - 4:30pm; Sat 8:00am - 4:00pm,EV Connect,41.600252,-87.567624,E
ELEC,Subway - Tesla Supercharger,1510 W Main St,Salem,IL,62881,877-798-3752,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,Tesla,38.62541476,-88.96669126,E
ELEC,DeKalb Sycamore Cadillac,1925 MERCANTILE DR,SYCAMORE,IL,60178,866-816-7584,Public,24 hours daily,EV Connect,41.971584,-88.715739,E
ELEC,2699 Skokie Valley Rd,2699 Skokie Valley Rd​.,Highland Park,IL,60035,866-816-7584,Public,24 hours daily,EV Connect,42.201894,-87.832948,E
ELEC,ELGIN HYUNDAI WEST LEVEL 3,1215 West Lake Street,Bartlett,IL,60103,888-758-4389,Public,24 hours daily,ChargePoint Network,42.011465,-88.213856,E
ELEC,ELGIN HYUNDAI EAST LEVEL 3,1215 West Lake Street,Bartlett,IL,60103,888-758-4389,Public,24 hours daily,ChargePoint Network,42.011443,-88.213406,E
ELEC,University Pointe I - Tesla Supercharger,1041 Century Dr,Edwardsville,IL,62025,877-798-3752,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,Tesla,38.788818,-89.981418,E
ELEC,Algonquin Square Apartments,2400 Millbrook Drive,Algonquin,IL,60118,888-998-2546,Public,24 hours daily,Blink Network,42.14474660494879,-88.34276091618365,E
ELEC,SIUE LOT B,Lot B (West of MUC),Edwardsville,IL,62025,888-758-4389,Public,24 hours daily,ChargePoint Network,38.79162,-89.99879,E
ELEC,SIUE LOT E,Lot E (West of Dunham Hall),Edwardsville,IL,62025,888-758-4389,Public,24 hours daily,ChargePoint Network,38.792886,-89.999828,E
ELEC,WALL CHARGER CT4K-1,2763 N Seminary St,Galesburg,IL,61401,888-758-4389,Public,24 hours daily,ChargePoint Network,40.981061,-90.363009,E
ELEC,TARGET T0894,2701 Plainfield Rd,Joliet,IL,60435,888-758-4389,Public,Mon 7:00am - 12:00am; Tue 7:00am - 12:00am; Wed 7:00am - 12:00am; Thu 7:00am - 12:00am; Fri 7:00am - 12:00am; Sat 7:00am - 12:00am; Sun 7:00am - 12:00am,ChargePoint Network,41.577208,-88.153688,E
ELEC,TARGET T0894 STATION 2,2731 Plainfield Rd,Joliet,IL,60435,888-758-4389,Public,Mon 7:00am - 12:00am; Tue 7:00am - 12:00am; Wed 7:00am - 12:00am; Thu 7:00am - 12:00am; Fri 7:00am - 12:00am; Sat 7:00am - 12:00am; Sun 7:00am - 12:00am,ChargePoint Network,41.57629,-88.153581,E
ELEC,Riverwalk South,2150 East Lake Cook Road S/60C,Buffalo Grove,IL,60089,888-998-2546,Public,24 hours daily,Blink Network,42.15434423071769,-87.91321930250206,E
ELEC,VIL OF HUNTLEY VOH - DOWNTOWN,11111 S Church St,Huntley,IL,60142,888-758-4389,Public,24 hours daily,ChargePoint Network,42.167552,-88.425432,E
ELEC,ELGIN HYUNDAI CP2,1215 W Lake St,Bartlett,IL,60103,888-758-4389,Public,24 hours daily,ChargePoint Network,42.010743,-88.213588,E
ELEC,ELGIN HYUNDAI CP3,1215 W Lake St,Bartlett,IL,60103,888-758-4389,Public,24 hours daily,ChargePoint Network,42.010697,-88.213973,E
ELEC,ELGIN HYUNDAI CP4,1215 West Lake Street,Bartlett,IL,60103,888-758-4389,Public,24 hours daily,ChargePoint Network,42.010669,-88.213783,E
ELEC,CHARGEPOINT01 DC FAST,201 Hansen Blvd,North Aurora,IL,60542,888-758-4389,Public,24 hours daily,ChargePoint Network,41.801285,-88.371006,E
ELEC,Target - Tesla Supercharger,2701 Plainfield Rd,Joliet,IL,60435,877-798-3752,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,Tesla,41.576166,-88.153745,E
ELEC,Haggerty Ford - 2,330 West Roosevelt Road,West Chicago,IL,60185,888-998-2546,Public,24 hours daily,Blink Network,41.86327713003525,-88.20021157443392,E
ELEC,Pilson Chrysler Dodge Jeep RAM-L3,2212 Lake Land Blvd,Mattoon,IL,61938,888-998-2546,Public,24 hours daily,Blink Network,39.46068975543883,-88.376270541931,E
